faixa_etaria;tamanho_familia;renda_familiar;redacao;sexo_feminino;escola_privada;escola_publica;treineiro;media_objetivas;faltou;branco_amarelo;preto_pardo_indigena;acesso_tecnologia
1;3;12;620.0;0;0;1;0;433.95000000000005;0;1;0;1
1;3;2;540.0;0;0;1;0;429.97499999999997;0;0;1;1
2;4;3;0.0;0;0;1;0;521.05;0;0;1;1
1;2;2;540.0;1;0;0;0;526.85;0;1;0;1
12;5;6;;1;0;0;0;;1;0;1;1
1;4;2;780.0;1;0;1;0;514.075;0;0;1;1
10;1;1;580.0;0;0;0;0;553.2749999999999;0;1;0;0
12;1;2;560.0;0;0;0;0;519.125;0;0;1;1
1;12;1;920.0;0;0;1;0;437.25000000000006;0;1;0;1
5;4;4;800.0;1;0;0;0;612.65;0;1;0;1
3;3;3;680.0;0;0;0;0;537.4;0;0;1;1
6;2;2;560.0;1;0;0;0;496.2;1;0;1;1
7;2;1;;0;0;0;0;;1;0;1;1
9;1;1;480.0;1;0;0;0;429.55;0;0;1;1
9;4;1;820.0;1;0;0;0;449.45000000000005;0;0;1;0
1;4;11;;1;0;0;0;;1;1;0;1
1;4;13;900.0;0;0;1;0;641.6;0;1;0;1
1;3;2;600.0;1;0;1;0;509.475;0;1;0;1
5;4;10;;1;0;0;0;;1;1;0;1
0;4;9;;1;1;0;0;;1;1;0;1
6;1;1;860.0;0;0;0;0;524.775;0;0;1;1
0;2;8;340.0;0;0;0;1;507.1;0;1;0;1
0;4;8;620.0;1;0;0;0;530.575;0;0;1;1
19;2;1;820.0;1;0;0;1;540.375;0;0;1;1
12;4;2;520.0;0;0;0;0;473.3;0;0;1;1
1;6;2;;1;0;0;0;;1;0;1;1
0;4;3;720.0;1;0;0;1;448.2;0;0;1;1
1;3;2;700.0;1;0;0;0;563.85;0;0;1;1
1;4;13;700.0;1;0;1;0;541.925;0;0;1;1
0;4;3;740.0;1;0;1;0;552.3;0;1;0;1
0;4;2;360.0;1;0;0;1;458.95;0;0;1;1
2;4;1;480.0;1;0;0;1;451.0;1;1;0;1
9;3;2;480.0;1;0;0;0;403.225;0;1;0;1
9;6;1;600.0;1;0;0;0;534.75;1;1;0;1
2;3;11;880.0;0;0;0;0;595.9499999999999;0;1;0;1
11;3;1;;1;0;0;0;;1;1;0;0
1;3;2;;0;0;1;0;;1;0;1;1
1;4;12;980.0;1;1;0;0;599.75;0;0;0;1
5;5;1;500.0;0;0;0;0;422.75;0;0;1;1
1;3;1;580.0;0;0;1;0;538.75;0;0;1;1
3;5;15;940.0;0;1;0;0;594.5250000000001;0;0;1;1
19;3;1;;1;0;0;1;;1;0;0;0
1;4;9;720.0;1;0;0;0;540.925;0;1;0;1
2;3;11;640.0;1;0;0;0;485.475;0;1;0;1
1;3;3;560.0;1;0;1;0;525.225;0;1;0;1
19;3;3;700.0;1;0;0;1;505.6;0;1;0;1
19;3;11;680.0;1;0;0;1;604.725;0;1;0;1
1;4;8;;1;0;1;0;;1;1;0;1
10;4;2;580.0;1;0;0;0;486.825;0;0;1;1
3;2;3;620.0;0;0;0;0;512.5;0;1;0;1
0;4;12;680.0;0;1;0;0;685.3;0;1;0;1
0;3;2;780.0;1;1;0;0;518.275;0;1;0;1
1;2;8;0.0;0;1;0;0;459.1;0;1;0;1
4;5;2;440.0;0;0;0;0;435.125;0;0;1;1
9;5;1;;0;0;0;0;;1;0;1;1
19;4;13;600.0;1;0;0;1;546.4000000000001;0;1;0;1
1;2;1;;1;0;1;0;;1;1;0;1
1;5;9;660.0;0;0;0;0;563.525;0;1;0;1
0;4;2;760.0;1;0;0;1;542.175;0;0;1;1
3;4;16;720.0;0;0;0;0;406.5;0;0;1;1
1;3;1;520.0;0;0;1;0;436.25;0;1;0;0
0;6;13;880.0;1;0;1;0;589.375;0;1;0;1
3;3;1;600.0;1;0;0;0;434.225;0;0;1;1
10;4;11;440.0;1;0;0;0;493.54999999999995;0;0;1;1
2;6;8;620.0;1;0;0;0;539.0;0;0;1;1
10;3;3;360.0;0;0;0;0;507.45;0;1;0;1
19;3;8;720.0;0;0;0;1;539.6;0;1;0;1
6;4;13;620.0;0;0;0;0;554.025;0;0;0;1
1;4;1;500.0;1;0;1;0;523.925;0;0;1;1
19;5;1;620.0;1;0;0;1;455.95;0;0;1;1
11;4;8;740.0;1;0;0;0;556.875;0;1;0;1
4;3;1;600.0;1;0;0;0;496.34999999999997;0;1;0;0
0;2;1;500.0;0;0;1;0;504.825;0;1;0;1
3;2;11;;1;0;0;0;;1;0;1;1
1;3;3;600.0;0;0;1;0;430.15;0;1;0;1
3;6;1;540.0;1;0;1;0;445.475;0;0;1;0
1;2;2;640.0;0;0;1;0;445.65;0;0;1;1
11;4;2;;0;0;0;0;;1;0;1;1
0;4;3;320.0;1;0;1;0;465.925;0;0;1;1
1;3;15;900.0;1;1;0;0;582.2750000000001;0;1;0;1
19;4;2;800.0;1;0;0;1;466.22499999999997;0;0;1;1
19;7;16;660.0;1;0;0;1;464.85;0;0;1;0
2;3;1;;1;0;1;0;;1;0;1;0
1;5;1;740.0;1;0;1;0;496.425;0;0;1;1
1;5;1;620.0;1;0;1;0;464.625;0;1;0;1
19;3;12;540.0;1;0;0;1;504.175;0;1;0;1
8;6;2;660.0;0;0;0;0;588.7;0;1;0;1
0;5;10;520.0;1;0;0;1;455.54999999999995;0;0;1;1
19;2;11;620.0;1;0;0;1;507.125;0;0;1;1
19;6;2;560.0;0;0;0;1;419.675;0;1;0;1
9;5;3;;1;0;0;0;;1;1;0;1
9;3;8;660.0;0;0;0;0;518.8499999999999;0;0;1;1
3;5;10;620.0;1;0;0;0;628.225;0;0;1;1
0;3;10;580.0;0;0;0;1;611.425;0;1;0;1
0;4;11;720.0;1;0;0;1;502.025;0;1;0;1
3;3;1;;0;0;0;0;;1;1;0;1
2;2;3;460.0;0;0;1;0;448.17499999999995;0;1;0;1
6;3;8;660.0;0;0;0;0;568.75;0;1;0;1
1;4;1;720.0;1;0;0;1;495.69999999999993;0;0;1;1
1;3;11;500.0;1;0;0;1;444.15;0;1;0;1
12;4;1;;1;0;0;0;;1;0;1;1
2;5;8;740.0;1;0;0;0;498.17500000000007;0;0;1;1
0;4;10;820.0;1;0;1;0;570.9000000000001;0;0;1;1
10;2;9;640.0;1;0;0;0;541.5;0;1;0;1
0;4;1;;0;0;0;1;;1;0;1;0
0;4;1;580.0;1;0;0;1;481.85;0;0;1;1
9;3;1;600.0;1;0;0;0;534.45;0;0;1;1
2;6;1;520.0;1;0;0;0;484.57500000000005;0;0;1;1
2;7;1;780.0;0;0;1;0;495.125;0;0;1;1
19;3;7;560.0;0;0;0;1;466.825;0;1;0;1
3;5;2;;1;0;0;0;;1;0;1;1
1;4;3;680.0;1;0;1;0;521.6;0;1;0;1
12;2;5;;0;0;0;0;;1;0;0;1
0;3;2;660.0;1;0;1;0;557.8;0;0;1;1
1;4;12;940.0;0;1;0;0;563.8;0;0;1;1
2;5;1;;0;0;1;0;;1;0;0;0
2;2;1;580.0;1;0;0;0;517.25;0;0;1;1
19;5;2;600.0;1;0;0;1;449.40000000000003;0;1;0;1
0;2;3;;0;0;1;0;;1;1;0;1
1;4;2;;1;0;1;0;;1;1;0;1
0;3;1;780.0;1;0;1;0;501.225;0;0;1;1
0;5;2;480.0;1;0;0;1;425.85;0;0;1;1
1;4;2;580.0;1;0;1;0;465.35;0;0;1;1
1;2;11;620.0;0;0;1;0;505.9;0;0;1;1
4;2;1;580.0;0;0;0;0;463.37499999999994;0;0;1;0
5;4;15;820.0;1;0;0;0;630.975;0;1;0;1
1;4;8;800.0;1;0;0;0;576.475;0;1;0;1
7;4;3;;0;0;0;0;;1;1;0;1
2;4;12;;1;0;0;0;;1;1;0;1
15;4;2;360.0;1;0;0;0;458.5;0;0;1;1
10;5;16;;1;0;0;0;;1;1;0;1
1;3;2;820.0;0;0;1;0;600.125;0;0;1;1
1;4;1;600.0;1;0;1;0;458.575;0;0;1;1
9;1;16;;0;0;0;0;;1;0;1;1
9;4;1;600.0;0;0;0;0;471.125;0;0;1;1
1;4;8;320.0;0;0;1;0;572.75;0;0;1;1
10;4;8;560.0;1;0;0;0;547.75;1;0;1;1
19;3;12;0.0;0;0;0;1;404.25;0;0;1;1
11;4;2;;1;0;0;0;;1;0;1;1
1;3;8;740.0;0;0;1;0;627.5;0;1;0;1
2;5;4;;1;0;0;0;;1;0;0;1
3;1;1;640.0;0;0;0;0;640.6;0;0;1;1
2;4;1;460.0;1;0;0;0;469.8;0;1;0;1
1;4;1;540.0;0;0;1;0;464.40000000000003;0;0;1;1
1;3;1;;1;0;1;0;;1;0;1;0
0;3;5;580.0;1;1;0;0;563.025;0;1;0;1
1;4;10;600.0;1;0;1;0;553.7750000000001;0;1;0;1
1;4;1;880.0;0;0;1;0;567.925;0;1;0;1
4;2;1;;1;0;0;0;;1;0;1;1
1;4;8;;1;0;0;0;;1;1;0;1
0;2;1;700.0;1;1;0;0;497.275;0;0;1;1
6;2;2;580.0;0;0;0;0;558.3;0;1;0;1
3;4;2;560.0;1;0;0;0;511.725;0;0;1;1
1;3;2;720.0;0;1;0;0;520.75;0;0;1;1
19;4;1;;0;0;0;1;;1;0;0;1
8;1;2;560.0;1;0;0;0;487.50000000000006;0;0;1;1
0;6;3;620.0;0;0;1;0;412.225;0;0;1;1
3;4;1;;1;0;0;0;;1;1;0;1
19;4;8;800.0;1;0;0;1;500.9;0;0;1;1
2;7;10;860.0;1;0;0;0;526.3249999999999;0;0;1;1
19;4;8;760.0;1;0;0;1;504.225;0;1;0;1
9;4;2;;1;0;0;0;;1;0;1;1
15;4;8;560.0;0;0;0;0;552.0;0;1;0;1
0;4;1;540.0;1;0;1;0;452.1;0;0;1;1
19;4;2;580.0;1;0;0;1;496.25;1;0;1;1
5;4;1;880.0;1;0;0;0;430.425;0;1;0;0
19;4;11;;1;0;0;1;;1;0;1;1
1;3;11;;0;1;0;0;;1;1;0;1
0;6;1;860.0;0;0;1;0;444.22499999999997;0;1;0;1
7;2;3;;1;0;0;0;;1;0;1;1
1;3;3;680.0;1;0;0;0;517.3000000000001;0;1;0;1
3;4;2;940.0;1;0;0;0;637.45;0;0;1;1
1;5;8;640.0;0;1;0;0;597.425;0;1;0;1
1;4;3;660.0;0;0;1;0;544.575;0;1;0;1
9;3;2;540.0;1;0;0;0;527.025;0;0;1;1
4;5;8;760.0;1;0;0;0;495.525;0;0;1;1
1;4;2;540.0;0;0;0;0;400.0;0;0;1;1
1;3;2;;1;0;1;0;;1;0;1;0
1;4;15;680.0;1;0;0;0;650.775;0;1;0;1
2;3;13;;0;0;1;0;;1;0;1;1
3;5;9;920.0;1;0;0;0;660.55;0;1;0;1
2;3;2;600.0;1;0;1;0;499.85;0;0;1;1
5;3;1;;1;0;0;0;;1;0;1;1
1;7;2;;1;0;1;0;;1;0;1;1
7;4;2;;1;0;0;0;;1;1;0;1
1;3;16;620.0;1;0;1;0;428.95000000000005;1;0;1;0
0;3;1;700.0;1;0;1;0;439.175;0;0;1;1
19;3;14;640.0;0;0;0;1;540.75;0;1;0;1
19;4;16;440.0;1;0;0;1;403.075;0;1;0;1
19;3;2;480.0;1;0;0;1;459.67499999999995;0;0;1;1
4;1;1;360.0;1;0;0;0;476.825;0;1;0;1
11;7;1;480.0;1;0;0;0;526.6;0;0;1;1
11;3;2;;1;0;0;0;;1;0;1;1
0;4;2;;1;0;1;0;;1;0;0;1
2;6;3;620.0;1;0;0;0;539.325;0;0;1;1
19;3;10;680.0;1;0;0;1;563.7;0;1;0;1
5;3;11;;1;0;0;0;;1;0;1;1
10;4;2;380.0;1;0;0;0;443.4;0;1;0;1
19;2;0;500.0;0;0;0;1;510.25;0;1;0;1
0;3;1;560.0;1;0;1;0;497.95;0;0;1;1
0;2;1;;1;0;1;0;;1;1;0;0
9;4;0;620.0;1;0;0;0;575.1;0;0;1;1
4;4;1;;0;0;0;0;;1;0;1;0
19;3;0;740.0;1;0;0;1;592.025;0;1;0;1
1;6;10;720.0;1;0;1;0;526.525;0;1;0;1
19;3;3;0.0;1;0;0;1;481.4;1;0;1;1
2;4;16;740.0;0;0;1;0;459.57500000000005;0;0;1;0
1;2;10;800.0;0;0;1;0;651.75;0;0;1;1
0;5;13;760.0;1;0;0;1;528.95;0;0;1;1
9;1;1;;0;0;0;0;;1;1;0;1
0;4;9;840.0;1;0;0;1;596.6500000000001;0;0;1;1
19;4;1;500.0;1;0;0;1;425.04999999999995;0;0;1;1
0;4;1;500.0;1;0;1;0;414.425;0;0;1;1
2;7;2;;0;0;0;0;;1;1;0;1
5;4;5;840.0;0;0;0;0;644.4;0;1;0;1
19;3;1;800.0;1;0;0;1;489.84999999999997;0;0;1;1
2;5;1;;0;0;1;0;;1;0;1;0
3;4;1;460.0;0;0;1;0;456.15000000000003;0;0;1;1
0;5;1;620.0;1;0;1;0;434.825;0;0;1;1
9;3;3;;0;0;1;0;;1;0;1;1
1;2;10;600.0;0;0;1;0;561.5500000000001;0;1;0;1
1;4;1;580.0;1;0;1;0;479.15;0;1;0;1
3;4;3;840.0;1;0;0;0;571.7;0;0;1;1
4;5;2;820.0;0;0;0;0;627.85;0;1;0;1
6;3;10;560.0;1;0;0;0;576.55;0;1;0;1
2;3;9;800.0;0;0;0;0;631.85;0;1;0;1
0;4;2;;0;0;1;0;;1;0;1;1
19;4;7;;1;0;0;1;;1;0;0;1
1;2;2;620.0;0;0;1;0;501.5;0;1;0;1
5;2;1;;1;0;1;0;;1;0;1;0
0;2;2;640.0;1;0;1;0;506.425;0;1;0;1
0;3;10;520.0;0;0;0;1;465.04999999999995;1;1;0;1
0;5;1;520.0;0;0;0;1;462.025;0;0;1;1
0;3;7;880.0;0;1;0;0;605.175;0;1;0;1
8;2;1;800.0;1;0;0;0;508.025;0;1;0;0
1;4;2;560.0;0;0;0;0;500.5;0;0;1;1
4;2;1;0.0;0;0;1;0;477.0;0;0;0;1
0;4;1;280.0;1;0;0;1;409.20000000000005;0;0;1;0
4;4;6;920.0;1;0;0;0;656.0250000000001;0;1;0;1
0;3;4;640.0;1;0;0;1;534.5999999999999;0;0;1;1
1;2;2;;1;0;1;0;;1;0;1;1
4;4;2;600.0;1;0;0;0;487.75;0;0;1;1
9;4;1;;0;0;1;0;;1;0;1;1
1;5;16;520.0;1;0;1;0;506.79999999999995;0;1;0;1
0;3;1;420.0;1;0;1;0;448.25;0;0;1;1
0;3;3;780.0;1;1;0;0;542.65;0;1;0;1
0;4;12;920.0;1;1;0;0;520.6;0;1;0;1
4;3;2;;1;0;0;0;;1;0;1;1
2;5;3;620.0;1;0;0;0;495.6;0;0;1;1
13;2;1;520.0;1;0;0;0;490.25;1;0;1;1
1;3;6;940.0;0;1;0;0;727.225;0;1;0;1
2;4;1;640.0;1;0;1;0;482.2;0;0;1;1
0;4;14;;1;0;0;1;;1;1;0;1
5;7;1;;1;0;0;0;;1;0;1;0
1;2;1;;1;0;0;0;;1;0;1;1
4;5;3;880.0;1;0;0;0;509.525;0;0;1;1
1;6;2;360.0;1;0;1;0;448.27500000000003;0;0;1;1
0;5;1;560.0;0;0;1;0;524.75;0;1;0;1
0;4;4;;1;1;0;0;;1;0;1;1
0;5;7;900.0;0;1;0;0;689.2249999999999;0;1;0;1
19;3;13;580.0;1;0;0;1;557.9000000000001;0;1;0;1
0;5;1;560.0;1;0;0;1;443.95000000000005;0;1;0;0
19;2;3;;0;0;0;1;;1;0;1;1
3;4;11;760.0;1;0;0;0;554.575;0;0;1;1
0;6;14;820.0;0;0;0;1;579.125;0;1;0;1
0;4;9;720.0;1;0;0;1;546.925;0;0;1;1
0;4;8;740.0;1;1;0;0;588.825;0;0;1;1
0;4;9;560.0;1;0;1;0;537.7750000000001;0;1;0;1
1;5;11;640.0;0;1;0;0;582.4250000000001;0;1;0;1
2;3;10;560.0;0;0;0;0;461.875;0;1;0;1
2;2;2;;0;0;1;0;;1;0;1;1
0;4;11;560.0;0;0;1;0;619.275;0;1;0;1
1;4;1;700.0;1;0;0;0;452.69999999999993;0;0;1;1
9;3;11;;0;0;0;0;;1;0;1;1
1;4;1;;1;0;0;0;;1;0;1;0
0;4;0;860.0;0;1;0;0;622.875;0;1;0;1
2;5;12;420.0;0;0;0;0;586.3249999999999;0;1;0;1
6;4;3;680.0;1;0;0;0;567.2;0;1;0;1
19;4;12;740.0;0;0;0;1;576.0;1;0;1;1
0;4;8;920.0;1;1;0;0;624.275;0;1;0;1
0;4;1;;1;0;1;0;;1;0;1;1
0;6;2;800.0;0;0;1;0;480.2;0;1;0;1
2;4;15;920.0;1;0;0;0;669.525;0;0;1;1
0;4;5;740.0;1;0;0;1;522.3;0;1;0;1
0;4;11;520.0;0;1;0;0;588.4749999999999;0;0;1;1
10;4;3;;1;0;0;0;;1;1;0;1
1;4;9;;0;1;0;0;;1;0;1;1
3;3;2;700.0;1;0;0;0;565.725;0;0;1;1
1;3;8;640.0;0;0;0;0;558.075;0;0;1;1
0;3;7;840.0;0;0;0;1;680.5;0;1;0;1
2;2;16;380.0;0;0;1;0;423.29999999999995;1;1;0;1
4;6;10;580.0;1;0;0;0;512.0;1;0;1;1
6;2;8;;0;0;0;0;;1;0;1;1
0;19;3;;0;0;1;0;;1;1;0;1
1;4;14;780.0;0;0;1;0;468.75;0;1;0;1
1;3;3;;1;0;1;0;;1;1;0;1
4;1;1;480.0;0;0;0;0;507.75;0;0;1;1
8;5;16;;1;0;0;0;;1;0;1;1
4;4;2;;1;0;1;0;;1;0;1;1
0;4;1;640.0;1;0;1;0;429.425;0;0;1;1
19;4;11;560.0;0;0;0;1;557.275;0;0;1;1
2;8;9;0.0;0;0;0;0;383.7;1;0;1;1
12;3;3;780.0;0;0;0;0;534.5500000000001;0;1;0;1
0;4;7;920.0;0;1;0;0;644.7249999999999;0;1;0;1
1;4;0;;0;0;0;0;;1;1;0;1
15;3;10;;0;0;0;0;;1;0;1;1
19;4;8;580.0;1;0;0;1;542.375;0;0;1;1
1;5;12;780.0;1;0;0;1;514.975;0;0;1;1
1;5;1;360.0;1;0;1;0;382.5;0;0;0;1
12;3;3;600.0;1;0;0;0;409.67499999999995;0;1;0;1
0;4;2;860.0;1;0;1;0;661.35;0;1;0;1
10;3;2;620.0;0;0;0;0;391.175;0;0;1;1
1;3;8;540.0;1;0;1;0;477.15;0;0;0;1
0;4;3;720.0;1;0;1;0;505.05;0;1;0;1
0;4;9;640.0;1;0;1;0;459.75;0;0;1;1
19;4;1;;1;0;0;1;;1;0;1;1
12;5;2;;0;0;0;0;;1;0;1;0
1;3;1;;1;0;1;0;;1;0;1;1
9;3;1;520.0;1;0;0;0;445.1;0;1;0;1
3;4;2;480.0;0;0;1;0;498.15;1;0;1;1
1;5;2;;0;0;1;0;;1;0;1;1
3;3;9;900.0;1;0;0;0;527.825;0;1;0;1
0;3;1;380.0;0;0;1;0;423.55000000000007;0;0;1;0
1;3;11;520.0;1;0;1;0;439.15;0;0;1;1
0;3;1;620.0;0;0;0;1;526.4;1;0;1;1
0;6;4;680.0;1;0;0;1;533.85;0;0;1;1
11;2;2;620.0;1;0;0;0;593.775;0;0;1;1
0;3;1;600.0;0;0;1;0;483.29999999999995;0;1;0;0
3;4;10;;1;0;0;0;;1;0;1;1
3;2;1;800.0;0;0;0;0;569.575;0;1;0;1
9;4;2;;1;0;0;0;;1;1;0;1
2;3;1;;1;0;0;0;;1;0;1;1
1;3;8;540.0;0;0;1;0;570.75;0;0;1;1
1;3;3;660.0;1;0;0;1;562.4749999999999;0;1;0;1
4;2;1;;1;0;0;0;;1;0;1;1
7;4;11;920.0;1;0;0;0;666.075;0;1;0;1
8;3;1;;1;0;0;0;;1;0;1;1
19;5;2;720.0;0;0;0;1;540.675;0;0;1;1
0;5;2;;1;0;1;0;;1;1;0;1
0;4;1;520.0;1;0;1;0;457.35;0;0;1;1
1;3;8;920.0;1;0;1;0;544.1750000000001;0;0;1;1
2;5;1;0.0;0;0;0;0;379.75;1;0;1;1
0;5;3;800.0;0;0;1;0;576.45;0;1;0;1
2;6;16;740.0;1;0;1;0;451.24999999999994;0;0;1;1
14;4;2;460.0;0;0;0;0;542.475;0;0;1;1
1;3;9;500.0;1;0;1;0;405.325;0;1;0;1
3;2;0;760.0;1;0;0;0;692.35;0;1;0;1
1;4;2;;0;0;1;0;;1;0;1;1
1;4;1;840.0;1;0;1;0;579.275;0;0;1;1
0;4;1;500.0;1;0;1;0;422.44999999999993;0;0;1;0
1;3;8;520.0;0;0;1;0;537.5999999999999;1;1;0;1
0;3;1;660.0;1;0;1;0;470.15000000000003;0;0;1;1
19;2;1;680.0;1;0;0;1;510.7;1;1;0;1
7;2;3;;1;0;0;0;;1;1;0;0
1;5;1;520.0;1;0;1;0;449.825;0;0;1;1
10;3;1;0.0;1;0;0;0;383.82500000000005;0;0;1;1
9;7;2;;0;0;0;0;;1;0;1;1
7;1;1;;1;0;0;0;;1;0;1;1
2;5;3;520.0;1;0;0;0;500.5;0;0;1;1
2;6;2;540.0;1;0;0;0;436.92499999999995;0;0;1;1
1;4;2;;1;0;1;0;;1;0;1;1
3;7;1;420.0;1;0;1;0;399.35;1;0;1;1
1;3;1;680.0;0;0;1;0;535.975;0;0;1;1
7;3;2;380.0;1;0;0;0;496.0;0;1;0;1
1;5;13;460.0;0;0;1;0;409.575;0;1;0;1
19;4;8;780.0;1;0;0;1;474.72499999999997;0;1;0;1
1;5;13;680.0;0;0;0;1;571.5250000000001;0;1;0;1
13;4;1;;0;0;0;0;;1;1;0;1
9;3;1;;1;0;0;0;;1;1;0;1
3;4;1;920.0;0;0;0;0;583.925;0;0;1;1
0;4;1;800.0;1;0;1;0;550.025;0;0;1;1
0;3;2;740.0;0;0;1;0;535.125;0;0;1;1
2;3;1;800.0;1;0;0;0;531.825;0;0;1;1
5;3;16;;0;0;1;0;;1;0;1;1
0;5;8;800.0;1;0;1;0;559.675;0;1;0;1
2;4;11;840.0;1;0;0;0;541.825;0;0;1;1
6;4;3;;0;0;0;0;;1;0;1;1
9;2;3;;1;0;0;0;;1;1;0;1
0;5;3;440.0;1;0;0;1;461.1;0;1;0;1
1;3;1;480.0;1;0;1;0;490.325;0;0;1;1
0;3;11;780.0;0;0;0;1;593.4;0;0;1;1
2;4;2;;1;0;0;0;;1;0;1;1
3;5;2;840.0;0;0;0;0;593.675;0;0;1;1
6;2;1;740.0;1;0;0;0;479.17499999999995;0;0;1;0
3;1;5;760.0;0;0;0;0;758.5500000000001;0;1;0;1
19;3;11;600.0;0;0;0;1;548.75;0;1;0;1
5;3;2;;0;0;0;0;;1;0;1;1
19;7;2;;0;0;1;0;;1;0;1;1
1;4;8;480.0;1;0;1;0;512.075;0;1;0;1
1;2;1;;1;0;1;0;;1;1;0;1
2;4;1;560.0;0;0;0;0;468.875;0;1;0;1
19;2;8;840.0;1;0;0;1;540.6;0;1;0;1
5;4;14;920.0;0;0;0;0;622.2;0;1;0;1
4;2;2;500.0;0;0;0;0;530.4000000000001;1;1;0;1
1;5;16;620.0;1;0;1;0;506.2;1;1;0;1
1;3;11;460.0;0;0;1;0;511.84999999999997;0;0;1;1
1;4;8;560.0;1;0;1;0;509.84999999999997;0;1;0;0
19;4;10;620.0;0;0;0;1;520.25;0;1;0;1
3;4;12;;0;0;0;0;;1;0;1;1
0;5;2;;1;0;1;0;;1;0;1;1
19;4;2;760.0;1;0;0;1;460.125;0;1;0;1
0;3;3;;0;0;1;0;;1;0;1;1
7;3;1;;1;0;0;0;;1;0;1;1
1;4;12;880.0;1;1;0;0;631.675;0;1;0;1
0;3;10;900.0;0;0;1;0;654.6;0;1;0;1
1;4;3;620.0;1;0;1;0;514.525;0;1;0;1
1;3;3;720.0;0;0;0;0;674.375;0;1;0;1
0;2;10;880.0;0;0;0;1;519.625;0;0;1;1
11;4;3;580.0;1;0;0;0;499.79999999999995;0;0;1;1
8;3;2;900.0;1;0;0;0;545.4000000000001;0;1;0;1
0;3;2;760.0;1;0;0;1;531.2;0;0;1;1
1;5;2;920.0;0;0;0;0;520.425;0;1;0;1
19;4;9;700.0;1;0;0;1;536.7;0;0;1;1
2;2;1;;1;0;0;0;;1;1;0;0
2;2;3;600.0;1;0;0;0;412.09999999999997;0;0;1;1
1;3;16;640.0;0;0;1;0;446.225;0;1;0;1
9;4;1;;1;0;0;0;;1;0;1;0
0;3;3;0.0;1;0;0;1;393.32500000000005;0;1;0;1
12;3;16;;1;0;0;0;;1;0;1;1
2;3;7;900.0;1;0;0;0;599.225;0;1;0;1
1;2;3;360.0;1;0;1;0;460.75;0;1;0;1
19;4;5;940.0;1;0;0;1;588.125;0;1;0;1
10;3;2;;1;0;0;0;;1;0;1;1
0;4;1;480.0;0;0;1;0;395.75;0;0;1;1
2;5;1;;0;0;0;0;;1;0;1;0
9;3;1;;1;0;0;0;;1;0;1;1
2;2;7;920.0;1;0;0;0;721.9499999999999;0;1;0;1
2;2;8;920.0;1;0;0;0;544.9;0;0;1;1
19;6;1;680.0;0;0;0;1;451.625;0;0;1;1
0;4;16;640.0;1;0;0;1;428.15;1;0;1;1
1;4;2;460.0;1;0;1;0;439.625;0;1;0;1
11;5;1;0.0;1;0;0;0;475.7;0;0;1;1
2;3;2;560.0;0;0;0;0;584.0999999999999;1;0;1;1
1;4;2;620.0;1;0;1;0;494.29999999999995;0;1;0;1
13;3;3;760.0;1;0;0;0;546.65;0;0;1;1
1;2;3;;1;0;1;0;;1;0;1;1
12;4;2;;1;0;0;0;;1;1;0;1
9;2;1;;1;0;0;0;;1;1;0;1
0;1;3;920.0;1;0;0;1;514.15;0;1;0;1
3;5;16;640.0;0;0;0;0;515.55;0;0;1;0
19;4;6;740.0;0;0;0;1;628.625;0;1;0;1
19;6;11;0.0;1;0;0;1;393.34999999999997;0;0;1;1
0;5;11;;1;0;0;1;;1;0;0;1
13;3;1;;1;0;0;0;;1;0;1;0
1;4;7;740.0;0;1;0;0;584.075;0;0;1;1
1;2;1;;1;0;0;0;;1;0;1;1
12;2;2;420.0;0;0;1;0;522.675;0;1;0;1
0;6;1;540.0;1;0;1;0;463.0;0;0;1;1
19;5;8;;0;0;0;1;;1;0;1;1
11;3;2;;0;0;0;0;;1;1;0;1
0;5;1;880.0;1;0;1;0;460.17499999999995;0;0;1;1
2;4;1;520.0;1;0;0;0;479.1;0;0;1;1
5;2;1;400.0;1;0;0;0;444.5;0;0;1;1
6;3;1;;1;0;0;0;;1;0;1;1
19;4;3;660.0;0;0;0;1;472.25;0;0;1;1
5;3;1;;1;0;0;0;;1;0;1;1
10;5;2;520.0;0;0;0;0;586.375;0;1;0;1
0;3;1;820.0;0;0;1;0;567.9999999999999;0;0;1;1
10;4;2;440.0;0;0;1;0;383.025;0;1;0;1
19;3;10;;1;0;0;1;;1;1;0;1
9;2;16;;0;0;0;0;;1;0;1;1
1;3;1;840.0;1;1;0;0;524.375;0;1;0;1
0;5;1;620.0;1;0;1;0;501.25;0;0;1;0
19;4;7;760.0;1;0;0;1;539.725;0;1;0;1
0;4;1;280.0;1;0;1;0;415.75;0;0;1;1
0;2;1;620.0;1;0;0;1;473.22499999999997;0;1;0;1
10;2;1;600.0;1;0;0;0;495.95000000000005;0;1;0;1
0;4;9;800.0;1;0;0;1;568.175;0;1;0;1
11;4;3;;1;0;0;0;;1;0;1;1
0;5;4;680.0;0;0;1;0;677.2750000000001;0;0;1;1
1;6;16;;1;0;1;0;;1;0;1;1
2;4;13;880.0;1;0;0;0;666.4;0;1;0;1
19;4;9;560.0;1;0;0;1;444.57500000000005;0;0;1;1
9;3;1;580.0;1;0;0;0;478.625;0;0;1;1
1;3;1;;0;0;1;0;;1;0;1;1
0;4;3;640.0;0;0;1;0;528.65;0;1;0;1
2;4;1;;1;0;1;0;;1;0;0;1
11;3;3;;1;0;0;0;;1;0;1;1
